id,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
45252525.0,https://www.airbnb.com/rooms/45252525,01/04/2023,city scrape,Hotel Mireia - HabitaciÃ³n familiar con terraza,Hotel familiar con encanto. 24 habitaciones que se han actualizado por Ãºltima vez en el aÃ±o 2019. Las estancias estÃ¡n decoradas con un estilo eclÃ©ctico con tonos claros y mediterrÃ¡neos. Todas disponen de aire acondicionado y confortables colchones con viscoelÃ¡stica. A nuestros clientes les encanta la zona de piscina y jardÃ­n y el trato amable que brindamos a nuestros huÃ©spedes. El Hotel se encuentra a 4 minutos del centro del pueblo y a 5 de la playa. Cerca de todo y en una ubicaciÃ³n tranquila.<br /><br /><b>License number</b><br />HG-000092,--,https://a0.muscache.com/pictures/1be91fcb-88dc-4d29-96d4-d61a22caf14b.jpg,https://www.airbnb.com/users/show/348222651,Joan,31/05/2020,--,--,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/bbd22dbb-cd02-4968-a3bd-2c607090f111.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bbd22dbb-cd02-4968-a3bd-2c607090f111.jpg?aki_policy=profile_x_medium,--,"['email', 'phone', 'work_email']",t,f,--,Lloret de Mar,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Lock on bedroom door"", ""Iron"", ""Air conditioning"", ""Shared pool"", ""Hangers"", ""Coffee maker"", ""Breakfast"", ""Dishes and silverware"", ""Security cameras on property"", ""Private living room"", ""Smoking allowed"", ""Essentials"", ""Shampoo"", ""TV"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""First aid kit""]",t,01/04/2023,12/06/2022,13/08/2022,HG-000092,f,20230300000000.0,348222651,7.0,7.0,0.0,41.70385,2.85005,4.0,0.0,1.0,3.0,271.0,1.0,12,1.0,3.0,999.0,999.0,1.2,999.0,0.0,2,30,54,280,2.0,2.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,7.0,0.0,0.0,0.0,0.2
45632243.0,https://www.airbnb.com/rooms/45632243,01/04/2023,city scrape,HabitaciÃ³n Doble (Solo Alojamiento),"El Hotel Ciutat de Girona se encuentra en el centro histÃ³rico y cultural de Girona, a 10 minutos a pie de la estaciÃ³n de trenes de Girona. Cuenta con  sala de spinning profesional.<br />El establecimiento estÃ¡ decorado con imÃ¡genes emblemÃ¡ticas del pasado de la ciudad que combinan a la perfecciÃ³n con el estilo moderno de las instalaciones. Las habitaciones cuentan con conexiÃ³n Wi-Fi gratuita, TV de pantalla plana vÃ­a satÃ©lite, caja fuerte y minibar.<br /><br /><b>The space</b><br />CÃ³modas habitaciones de 24 m2 que pueden ser tanto de uso individual como doble.<br />Habitaciones con cama doble de 180cm x 190cm o con dos camas de 90cm x 190cm, suelo de parquet y mesa de trabajo.<br />Habitaciones con colchones de 32cm de grueso y unos cÃ¡lidos nÃ³rdicos para el mayor confort de nuestros clientes.<br />Los cuartos de baÃ±o estÃ¡n equipados con baÃ±eras o duchas y diferentes amenities, tanto masculinos como femeninos.<br /><br /><b>Other things to note</b><br />No incluido  en el Precio la Tas","El Hotel Ciutat de Girona sabemos que las ciudades no solo hay que visitarlas, sino disfrutarlas. Por ello, le abrimos las puertas al centro histÃ³rico y cultural de Girona, donde tendrÃ¡ a su disposiciÃ³n los mejores y mÃ¡s carismÃ¡ticos comercios locales y establecimientos gastronÃ³micos de proximidad.<br /><br />Le invitamos a vivir con intensidad la ciudad y a dejarse seducir por todos los estÃ­mulos que hacen de ella un lugar Ãºnico. Descubra, de nuestra mano, una Girona slow repleta de sensaciones que conectarÃ¡n directamente con sus necesidades y manera de vivir los viajes (sport, healthy, energy, gastronomy, urban, history, shopping, luxury, events,..)",https://a0.muscache.com/pictures/0087bd7b-a939-4808-8aab-1007da29403b.jpg,https://www.airbnb.com/users/show/369663732,Ciutat De Girona,28/09/2020,--,--,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_x_medium,--,['phone'],t,f,"Girona, Catalunya, Spain",Girona,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Lock on bedroom door"", ""Air conditioning"", ""Hangers"", ""Security cameras on property"", ""Heating"", ""Gym"", ""Essentials"", ""Shampoo"", ""TV"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher""]",t,01/04/2023,04/07/2021,11/08/2022,HG-002387,t,20230300000000.0,369663732,5.0,5.0,0.0,41.98586,2.82365,2.0,0.0,1.0,1.0,146.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,0.0,24,51,79,324,6.0,1.0,0.0,4.33,4.17,4.5,4.83,4.5,4.83,4.5,5.0,0.0,0.0,0.0,0.28
45632827.0,https://www.airbnb.com/rooms/45632827,01/04/2023,city scrape,HabitaciÃ³n Triple (Solo Alojamiento),"El Hotel Ciutat de Girona se encuentra en el centro histÃ³rico y cultural de Girona, a 10 minutos a pie de la estaciÃ³n de trenes de Girona. Cuenta con  sala de spinning profesional.<br />El establecimiento estÃ¡ decorado con imÃ¡genes emblemÃ¡ticas del pasado de la ciudad que combinan a la perfecciÃ³n con el estilo moderno de las instalaciones. Las habitaciones cuentan con conexiÃ³n Wi-Fi gratuita, TV de pantalla plana vÃ­a satÃ©lite, caja fuerte y minibar.<br /><br /><b>The space</b><br />Habitaciones totalmente equipadas para ofrecer el mayor confort, estilo y personalidad. La iluminaciÃ³n por escenas junto con la decoraciÃ³n mÃ¡s exclusiva y los materiales mÃ¡s sofisticados, le permitirÃ¡n disfrutar de un ambiente Ãºnico.<br />HabitaciÃ³n con cama supletoria, suelo de parquet y mesa de trabajo.<br />Habitaciones con colchones de 32cm de grueso y unos cÃ¡lidos nÃ³rdicos para el mayor confort de nuestros clientes.<br />Los cuartos de baÃ±o estÃ¡n equipados con diferentes amenities, tanto masculinos como","El Hotel Ciutat de Girona sabemos que las ciudades no solo hay que visitarlas, sino disfrutarlas. Por ello, le abrimos las puertas al centro histÃ³rico y cultural de Girona, donde tendrÃ¡ a su disposiciÃ³n los mejores y mÃ¡s carismÃ¡ticos comercios locales y establecimientos gastronÃ³micos de proximidad.<br /><br />Le invitamos a vivir con intensidad la ciudad y a dejarse seducir por todos los estÃ­mulos que hacen de ella un lugar Ãºnico. Descubra, de nuestra mano, una Girona slow repleta de sensaciones que conectarÃ¡n directamente con sus necesidades y manera de vivir los viajes (sport, healthy, energy, gastronomy, urban, history, shopping, luxury, events,..)",https://a0.muscache.com/pictures/350aabba-0025-44f0-b4b9-5caca2c99c42.jpg,https://www.airbnb.com/users/show/369663732,Ciutat De Girona,28/09/2020,--,--,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_x_medium,--,['phone'],t,f,"Girona, Catalunya, Spain",Girona,Room in hotel,Private room,1 shared bath,"[""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Security cameras on property"", ""Heating"", ""Gym"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi""]",t,01/04/2023,--,--,HG-002387,t,20230300000000.0,369663732,5.0,5.0,0.0,41.98506,2.8227,3.0,0.0,1.0,3.0,181.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,0.0,15,38,66,340,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,5.0,0.0,0.0,0.0,0.0
45632997.0,https://www.airbnb.com/rooms/45632997,01/04/2023,city scrape,HabitaciÃ³n Familiar (Solo Alojamiento),"El Hotel Ciutat de Girona se encuentra en el centro histÃ³rico y cultural de Girona, a 10 minutos a pie de la estaciÃ³n de trenes de Girona. Cuenta con piscina cubierta climatizada .<br />El establecimiento estÃ¡ decorado con imÃ¡genes emblemÃ¡ticas del pasado de la ciudad que combinan a la perfecciÃ³n con el estilo moderno de las instalaciones. Las habitaciones cuentan con conexiÃ³n Wi-Fi gratuita, TV de pantalla plana vÃ­a satÃ©lite, caja fuerte y minibar.<br /><br /><b>The space</b><br />Habitaciones de 50m2 que pueden ser ocupadas por tres Ã³ por cuatro personas.<br />La HabitaciÃ³n familiar estÃ¡ formada por 2 habitaciones dobles EstÃ¡ndar completamente equipadas, que cerrando una tercera puerta queda totalmente independizada del resto del hotel, dejando un entrepasillo entre ellas y dando la opciÃ³n de comunicarse entre si.<br />Habitaciones con colchones de 32cm de grueso y unos cÃ¡lidos nÃ³rdicos para el mayor confort de nuestros clientes.<br />Habitaciones con cama doble de 180cm x 190cm o co","El Hotel Ciutat de Girona sabemos que las ciudades no solo hay que visitarlas, sino disfrutarlas. Por ello, le abrimos las puertas al centro histÃ³rico y cultural de Girona, donde tendrÃ¡ a su disposiciÃ³n los mejores y mÃ¡s carismÃ¡ticos comercios locales y establecimientos gastronÃ³micos de proximidad.<br />Le invitamos a vivir con intensidad la ciudad y a dejarse seducir por todos los estÃ­mulos que hacen de ella un lugar Ãºnico. Descubra, de nuestra mano, una Girona slow repleta de sensaciones que conectarÃ¡n directamente con sus necesidades y manera de vivir los viajes (sport, healthy, energy, gastronomy, urban, history, shopping, luxury, events,..)",https://a0.muscache.com/pictures/88caaa30-f15d-44e6-89c9-894b6c4850b1.jpg,https://www.airbnb.com/users/show/369663732,Ciutat De Girona,28/09/2020,--,--,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_x_medium,--,['phone'],t,f,"Girona, Catalunya, Spain",Girona,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Security cameras on property"", ""Heating"", ""Gym"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi""]",t,01/04/2023,--,--,HG-002387,t,20230300000000.0,369663732,5.0,5.0,0.0,41.98562,2.82266,4.0,0.0,1.0,4.0,306.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,0.0,11,26,46,318,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,5.0,0.0,0.0,0.0,0.0
45633137.0,https://www.airbnb.com/rooms/45633137,01/04/2023,city scrape,HabitaciÃ³n Individual (Solo Alojamiento),"El Hotel Ciutat de Girona se encuentra en el centro histÃ³rico y cultural de Girona, a 10 minutos a pie de la estaciÃ³n de trenes de Girona. Cuenta con piscina cubierta climatizada y sala de spinning profesional.<br />El establecimiento estÃ¡ decorado con imÃ¡genes emblemÃ¡ticas del pasado de la ciudad que combinan a la perfecciÃ³n con el estilo moderno de las instalaciones. Las habitaciones cuentan con conexiÃ³n Wi-Fi gratuita, TV de pantalla plana vÃ­a satÃ©lite, caja fuerte y minibar.<br /><br /><b>The space</b><br />CÃ³modas habitaciones de 24 m2 que pueden ser tanto de uso individual como doble.<br />Habitaciones con cama doble de 180cm x 190cm o con dos camas de 90cm x 190cm, suelo de parquet y mesa de trabajo.<br />Habitaciones con colchones de 32cm de grueso y unos cÃ¡lidos nÃ³rdicos para el mayor confort de nuestros clientes.<br />Los cuartos de baÃ±o estÃ¡n equipados con baÃ±eras o duchas y diferentes amenities, tanto masculinos como femeninos.<br /><br /><b>Other things to note</b><br />No","El Hotel Ciutat de Girona sabemos que las ciudades no solo hay que visitarlas, sino disfrutarlas. Por ello, le abrimos las puertas al centro histÃ³rico y cultural de Girona, donde tendrÃ¡ a su disposiciÃ³n los mejores y mÃ¡s carismÃ¡ticos comercios locales y establecimientos gastronÃ³micos de proximidad.<br /><br />Le invitamos a vivir con intensidad la ciudad y a dejarse seducir por todos los estÃ­mulos que hacen de ella un lugar Ãºnico. Descubra, de nuestra mano, una Girona slow repleta de sensaciones que conectarÃ¡n directamente con sus necesidades y manera de vivir los viajes (sport, healthy, energy, gastronomy, urban, history, shopping, luxury, events,..)",https://a0.muscache.com/pictures/76af635b-615f-418e-856f-556a453df712.jpg,https://www.airbnb.com/users/show/369663732,Ciutat De Girona,28/09/2020,--,--,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_x_medium,--,['phone'],t,f,"Girona, Catalunya, Spain",Girona,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Pool"", ""Air conditioning"", ""Hangers"", ""Security cameras on property"", ""Heating"", ""Gym"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi""]",t,01/04/2023,--,--,HG-002387,t,20230300000000.0,369663732,5.0,5.0,0.0,41.98547,2.82238,1.0,0.0,1.0,1.0,141.0,1.0,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,0.0,24,48,76,321,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,5.0,0.0,0.0,0.0,0.0
45633329.0,https://www.airbnb.com/rooms/45633329,01/04/2023,city scrape,HabitaciÃ³n Loft (Solo Alojamiento),"El Hotel Ciutat de Girona se encuentra en el centro histÃ³rico y cultural de Girona, a 10 minutos a pie de la estaciÃ³n de trenes de Girona. Cuenta con  sala de spinning profesional.<br />El establecimiento estÃ¡ decorado con imÃ¡genes emblemÃ¡ticas del pasado de la ciudad que combinan a la perfecciÃ³n con el estilo moderno de las instalaciones. Las habitaciones cuentan con conexiÃ³n Wi-Fi gratuita, TV de pantalla plana vÃ­a satÃ©lite, caja fuerte y minibar.<br /><br /><b>The space</b><br />Habitaciones distribuidas en la parte superior del Hotel. En este tipo de habitaciÃ³n abuhardillada las ventanas se encuentran en el techo dÃ¡ndole un ambiente muy acogedor. TambiÃ©n cuentan con una zona de descanso con sofÃ¡s y mesa. HabitaciÃ³n con cama doble de 180cm x 190cm.<br />Habitaciones con colchones de 32cm de grueso y unos cÃ¡lidos nÃ³rdicos para el mayor confort de nuestros clientes.<br />Los cuartos de baÃ±o estÃ¡n equipados con duchas y diferentes amenities, tanto masculinos como femeninos.<br /><br />","El Hotel Ciutat de Girona sabemos que las ciudades no solo hay que visitarlas, sino disfrutarlas. Por ello, le abrimos las puertas al centro histÃ³rico y cultural de Girona, donde tendrÃ¡ a su disposiciÃ³n los mejores y mÃ¡s carismÃ¡ticos comercios locales y establecimientos gastronÃ³micos de proximidad.<br />Le invitamos a vivir con intensidad la ciudad y a dejarse seducir por todos los estÃ­mulos que hacen de ella un lugar Ãºnico. Descubra, de nuestra mano, una Girona slow repleta de sensaciones que conectarÃ¡n directamente con sus necesidades y manera de vivir los viajes (sport, healthy, energy, gastronomy, urban, history, shopping, luxury, events,..)",https://a0.muscache.com/pictures/cced2d64-8551-4755-bbd4-e9ce2099b1e5.jpg,https://www.airbnb.com/users/show/369663732,Ciutat De Girona,28/09/2020,--,--,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/298fee13-c67a-4abc-bfdd-e30feee7602f.jpg?aki_policy=profile_x_medium,--,['phone'],t,f,"Girona, Catalunya, Spain",Girona,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Security cameras on property"", ""Heating"", ""Gym"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi""]",t,01/04/2023,--,--,HG-002387,t,20230300000000.0,369663732,5.0,5.0,0.0,41.98402,2.82387,2.0,0.0,1.0,1.0,166.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,0.0,22,45,73,348,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,5.0,0.0,0.0,0.0,0.0
45854485.0,https://www.airbnb.com/rooms/45854485,01/04/2023,city scrape,Double room forest at the heart of Costa Brava - Santa Marta Hotel,<b>License number</b><br />HG-000218,"La Costa Brava es conocida por sus rincones mÃ¡gicos de aguas cristalinas y la playa de Santa Cristina, nuestro hogar, es sin duda uno de ellos.<br /><br />Dos cosas hacen incomparable este paraje: a diferencia de otras calas rocosas y de difÃ­cil acceso, la playa de Santa Cristina tiene una preciosa playa que permite instalarse cÃ³modamente en la arena, frente a la puerta MediterrÃ¡nea. Y lo mÃ¡s importante, elevado sobre el mar y rodeado de siete hectÃ¡reas de pineda, se encuentra el Hotel Santa Marta.",https://a0.muscache.com/pictures/8b0917f1-3681-4523-b878-022cdfd49e1f.jpg,https://www.airbnb.com/users/show/369955660,Albert,30/09/2020,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,"Platja de Santa Cristina, Catalonia, Spain",Lloret de Mar,Room in hotel,Private room,1 bath,"[""Hair dryer"", ""Pool"", ""Iron"", ""Self check-in"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Building staff"", ""Pets allowed"", ""Hangers"", ""Room-darkening shades"", ""Beach access – Beachfront"", ""Heating"", ""Gym"", ""Smoke alarm"", ""Breakfast"", ""Wifi"", ""Crib""]",t,01/04/2023,--,--,HG-000218,t,20230300000000.0,369955660,13.0,13.0,0.0,41.68856,2.81904,2.0,0.0,1.0,1.0,262.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,0.0,30,59,78,138,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,10.0,1.0,0.0,0.0,0.0
45854550.0,https://www.airbnb.com/rooms/45854550,01/04/2023,city scrape,Double room forest with breakfast at the heart of Costa Brava - Santa Marta Hotel,<b>License number</b><br />HG-000218,"La Costa Brava es conocida por sus rincones mÃ¡gicos de aguas cristalinas y la playa de Santa Cristina, nuestro hogar, es sin duda uno de ellos.<br /><br />Dos cosas hacen incomparable este paraje: a diferencia de otras calas rocosas y de difÃ­cil acceso, la playa de Santa Cristina tiene una preciosa playa que permite instalarse cÃ³modamente en la arena, frente a la puerta MediterrÃ¡nea. Y lo mÃ¡s importante, elevado sobre el mar y rodeado de siete hectÃ¡reas de pineda, se encuentra el Hotel Santa Marta.",https://a0.muscache.com/pictures/fbe9d208-67ce-4c28-9ff4-539be262aa83.jpg,https://www.airbnb.com/users/show/369955660,Albert,30/09/2020,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,"Platja de Santa Cristina, Catalonia, Spain",Lloret de Mar,Room in hotel,Private room,1 bath,"[""Hair dryer"", ""Pool"", ""Iron"", ""Self check-in"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Building staff"", ""Pets allowed"", ""Hangers"", ""Room-darkening shades"", ""Beach access – Beachfront"", ""Heating"", ""Gym"", ""Smoke alarm"", ""Breakfast"", ""Wifi"", ""Crib""]",t,01/04/2023,--,--,HG-000218,t,20230300000000.0,369955660,13.0,13.0,0.0,41.687,2.81761,2.0,0.0,1.0,1.0,313.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,0.0,30,59,83,181,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,10.0,1.0,0.0,0.0,0.0
45871642.0,https://www.airbnb.com/rooms/45871642,01/04/2023,city scrape,Double room garden at the heart of Costa Brava - Santa Marta Hotel,<b>License number</b><br />HG-000218,"La Costa Brava es conocida por sus rincones mÃ¡gicos de aguas cristalinas y la playa de Santa Cristina, nuestro hogar, es sin duda uno de ellos.<br /><br />Dos cosas hacen incomparable este paraje: a diferencia de otras calas rocosas y de difÃ­cil acceso, la playa de Santa Cristina tiene una preciosa playa que permite instalarse cÃ³modamente en la arena, frente a la puerta MediterrÃ¡nea. Y lo mÃ¡s importante, elevado sobre el mar y rodeado de siete hectÃ¡reas de pineda, se encuentra el Hotel Santa Marta.",https://a0.muscache.com/pictures/miso/Hosting-45871642/original/e464811a-89ef-450d-80b5-ad84cdacdae0.jpeg,https://www.airbnb.com/users/show/369955660,Albert,30/09/2020,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,"Platja de Santa Cristina, Catalonia, Spain",Lloret de Mar,Room in hotel,Private room,1 bath,"[""Hair dryer"", ""Dedicated workspace"", ""Iron"", ""Air conditioning"", ""Self check-in"", ""Free parking on premises"", ""Building staff"", ""Pets allowed"", ""Hangers"", ""Heating"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi"", ""Crib"", ""Elevator""]",t,01/04/2023,--,--,HG-000218,t,20230300000000.0,369955660,13.0,13.0,0.0,41.68884,2.81817,2.0,0.0,1.0,2.0,288.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,0.0,30,59,77,138,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,10.0,1.0,0.0,0.0,0.0
45874927.0,https://www.airbnb.com/rooms/45874927,01/04/2023,city scrape,Double room sea at the heart of Costa Brava - Santa Marta Hotel,<b>License number</b><br />HG-000218,"La Costa Brava es conocida por sus rincones mÃ¡gicos de aguas cristalinas y la playa de Santa Cristina, nuestro hogar, es sin duda uno de ellos.<br /><br />Dos cosas hacen incomparable este paraje: a diferencia de otras calas rocosas y de difÃ­cil acceso, la playa de Santa Cristina tiene una preciosa playa que permite instalarse cÃ³modamente en la arena, frente a la puerta MediterrÃ¡nea. Y lo mÃ¡s importante, elevado sobre el mar y rodeado de siete hectÃ¡reas de pineda, se encuentra el Hotel Santa Marta.",https://a0.muscache.com/pictures/miso/Hosting-45874927/original/b9de219e-04e3-4c4f-988a-a5ab59ad61e8.jpeg,https://www.airbnb.com/users/show/369955660,Albert,30/09/2020,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,"Platja de Santa Cristina, Catalonia, Spain",Lloret de Mar,Room in hotel,Private room,1 bath,"[""Hair dryer"", ""Self check-in"", ""Iron"", ""Air conditioning"", ""Free parking on premises"", ""Building staff"", ""Hangers"", ""Heating"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi"", ""Elevator""]",t,01/04/2023,--,--,HG-000218,t,20230300000000.0,369955660,13.0,13.0,0.0,41.6871,2.81674,2.0,0.0,1.0,1.0,302.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,0.0,28,56,75,135,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,10.0,1.0,0.0,0.0,0.0
45875396.0,https://www.airbnb.com/rooms/45875396,01/04/2023,city scrape,Double room sea with breakfast at the heart of Costa Brava - Santa Marta Hotel,<b>License number</b><br />HG-000218,"La Costa Brava es conocida por sus rincones mÃ¡gicos de aguas cristalinas y la playa de Santa Cristina, nuestro hogar, es sin duda uno de ellos.<br /><br />Dos cosas hacen incomparable este paraje: a diferencia de otras calas rocosas y de difÃ­cil acceso, la playa de Santa Cristina tiene una preciosa playa que permite instalarse cÃ³modamente en la arena, frente a la puerta MediterrÃ¡nea. Y lo mÃ¡s importante, elevado sobre el mar y rodeado de siete hectÃ¡reas de pineda, se encuentra el Hotel Santa Marta.",https://a0.muscache.com/pictures/miso/Hosting-45875396/original/27b8184a-a88c-424f-a4e4-93bcc6cb8a69.jpeg,https://www.airbnb.com/users/show/369955660,Albert,30/09/2020,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f2b232f-e122-4a99-a2fc-b05306733874.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,"Platja de Santa Cristina, Catalonia, Spain",Lloret de Mar,Room in hotel,Private room,1 bath,"[""Hair dryer"", ""Self check-in"", ""Iron"", ""Air conditioning"", ""Free parking on premises"", ""Building staff"", ""Hangers"", ""Heating"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi"", ""Elevator""]",t,01/04/2023,--,--,HG-000218,t,20230300000000.0,369955660,13.0,13.0,0.0,41.68902,2.81824,2.0,0.0,1.0,1.0,352.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,0.0,28,56,79,187,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,10.0,1.0,0.0,0.0,0.0
